1 0 0 0:[0, 199]
3 1 1 1:[0, 99]
6 3 3 2:[0, 299]
7 1 1 1:[100, 199]
8 7 7 2:[100, 199]
10 8 8 3:[100, 199]
11 1 1 1:[100, 399]
12 10 10 4:[100, 199]
15 12 12 5:[100, 199]
18 13 13 3:[100, 199]
17 8 8 3:[100, 299]
16 6 6 3:[100, 199]
19 1 1 1:[100, 299]
20 15 15 6:[100, 299]
21 10 10 4:[100, 199]
24 19 19 2:[100, 199]
23 11 11 2:[100, 299]
22 7 7 2:[100, 299]
25 20 20 7:[100, 299]
29 22 22 3:[200, 399]
27 6 6 3:[200, 299]
31 1 1 1:[200, 299]
37 30 30 9:[200, 399]
41 31 31 2:[200, 399]
44 34 34 5:[200, 399]
45 37 37 10:[200, 299]
49 22 22 3:[200, 299]
47 8 8 3:[200, 299]
46 6 6 3:[200, 299]
52 1 1 1:[200, 299]
54 45 45 11:[200, 499]
57 27 27 4:[200, 399]
64 52 52 2:[200, 499]
61 11 11 2:[200, 299]
66 32 32 7:[200, 299]
65 20 20 7:[200, 299]
67 54 54 12:[200, 399]
75 64 64 3:[200, 299]
72 23 23 3:[200, 399]
71 6 6 3:[200, 399]
77 66 66 8:[200, 299]
79 67 67 13:[200, 399]
80 44 44 6:[200, 299]
82 70 70 11:[200, 299]
90 71 71 4:[200, 299]
89 72 72 4:[200, 299]
88 75 75 4:[200, 299]
87 46 46 4:[200, 299]
86 49 49 4:[200, 299]
85 27 27 4:[200, 399]
84 29 29 4:[200, 299]
83 17 17 4:[200, 299]
91 77 77 9:[200, 299]
95 52 52 2:[200, 299]
94 31 31 2:[200, 299]
93 19 19 2:[200, 499]
92 11 11 2:[200, 399]
97 80 80 7:[200, 299]
96 20 20 7:[200, 399]
99 82 82 12:[200, 399]
98 54 54 12:[200, 299]
102 85 85 5:[300, 399]
100 57 57 5:[300, 399]
105 22 22 3:[300, 399]
116 102 102 6:[300, 899]
119 104 104 11:[300, 399]
124 72 72 4:[300, 499]
123 75 75 4:[300, 599]
121 27 27 4:[300, 499]
133 31 31 2:[300, 399]
139 115 115 7:[300, 399]
138 116 116 7:[300, 399]
141 119 119 12:[300, 399]
140 54 54 12:[300, 499]
148 123 123 5:[300, 499]
147 125 125 5:[300, 399]
150 37 37 10:[300, 399]
157 131 131 3:[300, 399]
155 92 92 3:[300, 399]
151 41 41 3:[300, 599]
165 137 137 8:[300, 399]
164 138 138 8:[300]
162 96 96 8:[300, 499]
161 25 25 8:[300, 399]
167 98 98 13:[300, 399]
166 99 99 13:[300, 499]
175 143 143 6:[300, 499]
174 144 144 6:[300, 499]
172 147 147 6:[300, 499]
168 44 44 6:[300, 399]
184 151 151 4:[300, 399]
181 157 157 4:[300, 699]
180 107 107 4:[300, 399]
178 72 72 4:[300, 399]
185 85 85 5:[300, 599]
187 159 159 7:[300, 699]
186 116 116 7:[300, 699]
191 162 162 9:[300, 399]
190 163 163 9:[300, 399]
189 164 164 9:[300, 699]
188 165 165 9:[300, 499]
193 11 11 2:[300, 499]
198 79 79 14:[300, 399]
203 168 168 7:[300, 499]
200 118 118 7:[300, 399]
218 177 177 5:[300, 399]
217 178 178 5:[300, 399]
214 183 183 5:[300, 399]
213 184 184 5:[300, 499]
212 121 121 5:[300, 399]
208 128 128 5:[300, 399]
207 84 84 5:[300, 399]
206 87 87 5:[300, 399]
205 57 57 5:[300, 399]
220 185 185 6:[300, 699]
219 102 102 6:[300, 399]
223 186 186 8:[300]
221 138 138 8:[300, 599]
227 189 189 10:[300, 699]
226 190 190 10:[300, 399]
225 191 191 10:[300, 399]
224 37 37 10:[300, 399]
236 193 193 3:[300, 399]
235 194 194 3:[300, 399]
233 92 92 3:[300, 399]
231 95 95 3:[300, 399]
230 64 64 3:[300, 399]
237 197 197 8:[300, 399]
244 201 201 8:[300, 599]
243 202 202 8:[300, 499]
242 203 203 8:[300, 399]
240 96 96 8:[300, 399]
245 99 141 13:[300, 599]
247 148 211 6:[300, 399]
249 204 204 13:[300, 399]
261 206 206 6:[300, 399]
259 208 208 6:[300, 599]
258 213 213 6:[300, 399]
257 215 215 6:[300, 399]
254 143 143 6:[300, 399]
253 147 147 6:[300, 399]
263 85 85 5:[300, 399]
267 155 235 4:[300, 499]
266 219 219 7:[300, 399]
265 220 220 7:[300, 499]
264 116 116 7:[300, 399]
271 221 221 9:[300, 699]
270 222 222 9:[300, 699]
269 223 223 9:[300, 799]
268 164 164 9:[300, 699]
273 227 227 11:[300, 599]
272 150 150 11:[300, 399]
283 229 229 4:[300, 399]
281 231 231 4:[300, 499]
280 236 236 4:[300, 399]
279 151 151 4:[300, 399]
277 71 71 4:[300, 499]
276 72 72 4:[300, 399]
275 29 29 4:[300, 399]
290 240 240 9:[300, 399]
289 242 242 9:[300, 399]
288 244 244 9:[300, 499]
286 162 162 9:[300, 399]
285 165 165 9:[300, 399]
291 11 11 2:[300, 399]
294 247 247 7:[300, 399]
293 174 174 7:[300, 899]
299 138 265 8:[300, 399]
298 248 248 14:[300, 399]
297 166 166 14:[300, 399]
296 79 79 14:[300, 599]
310 189 269 10:[300, 599]
309 253 253 7:[300, 399]
308 254 254 7:[300, 399]
307 255 255 7:[300, 499]
306 257 257 7:[300, 599]
305 259 259 7:[300, 399]
304 260 260 7:[300, 399]
303 261 261 7:[300, 399]
302 168 168 7:[300, 399]
301 172 172 7:[300, 499]
300 175 175 7:[300, 399]
313 263 263 6:[300, 699]
312 185 185 6:[300, 699]
311 102 102 6:[300, 399]
318 184 279 5:[300, 399]
317 266 266 8:[300, 399]
316 267 267 5:[300, 399]
315 186 186 8:[300, 899]
314 187 187 8:[300, 499]
320 270 270 10:[300, 499]
319 271 271 10:[300, 499]
323 272 272 12:[300, 399]
322 273 273 12:[300, 499]
321 119 119 12:[300, 399]
335 275 275 5:[300, 399]
334 276 276 5:[300, 499]
333 277 277 5:[300, 399]
332 280 280 5:[300, 399]
331 281 281 5:[300, 499]
330 178 178 5:[300, 399]
329 180 180 5:[300, 399]
328 181 181 5:[300, 399]
327 121 121 5:[300, 399]
326 123 123 5:[300, 399]
325 124 124 5:[300, 399]
324 57 57 5:[300, 399]
336 188 285 10:[400, 499]
340 289 289 10:[400, 499]
351 293 293 8:[400, 599]
350 294 294 8:[400, 499]
352 85 312 7:[400, 599]
368 300 300 8:[400, 699]
366 302 302 8:[400, 499]
363 305 305 8:[400, 499]
360 309 309 8:[400, 499]
359 310 227 11:[400, 499]
369 220 220 7:[400, 699]
374 317 317 9:[400, 499]
373 221 221 9:[400, 599]
378 319 319 11:[400, 499]
386 214 214 6:[400, 499]
383 44 44 6:[400, 699]
395 336 336 11:[400, 699]
398 226 226 11:[400, 499]
412 348 348 4:[400, 799]
404 72 72 4:[400, 499]
403 29 29 4:[400, 599]
416 351 351 9:[400, 499]
419 352 352 8:[400, 499]
418 353 353 8:[400, 899]
424 270 372 10:[400, 499]
423 185 373 10:[400, 599]
421 369 271 10:[400, 599]
435 273 359 12:[400, 599]
427 244 244 9:[400, 499]
442 371 371 8:[400, 499]
441 266 266 8:[400, 499]
439 138 138 8:[400, 499]
445 374 374 10:[400, 499]
443 247 247 7:[400, 499]
448 382 382 14:[400, 499]
446 79 79 14:[400, 499]
458 385 385 7:[400, 499]
456 388 388 7:[400, 499]
452 393 393 7:[400, 499]
449 172 172 7:[400, 499]
468 397 397 12:[400, 499]
465 402 402 12:[400, 499]
464 272 272 12:[400, 499]
463 54 54 12:[400, 499]
480 404 404 5:[400, 499]
478 410 410 5:[400, 499]
475 277 277 5:[400, 499]
473 121 121 5:[400, 799]
472 123 123 5:[400, 599]
471 124 124 5:[400, 499]
483 415 415 10:[400, 499]
481 116 313 7:[400, 699]
487 421 319 11:[400, 499]
497 426 426 10:[400, 499]
492 310 310 11:[400, 499]
490 220 220 7:[400, 499]
488 37 37 10:[400, 499]
506 440 440 15:[400, 499]
505 441 441 9:[400, 499]
502 291 291 3:[400, 599]
500 164 164 9:[400]
499 93 93 3:[400, 699]
508 461 445 11:[400, 499]
512 447 447 15:[400, 599]
522 450 450 8:[400, 499]
521 452 452 8:[400, 499]
520 453 453 8:[400, 499]
518 456 456 8:[400, 599]
517 301 301 8:[400, 499]
516 306 306 8:[400, 499]
515 307 307 8:[400, 499]
514 309 309 8:[400, 499]
513 139 139 8:[400, 499]
524 460 460 13:[400, 499]
526 318 318 6:[400, 499]
527 9 352 8:[400, 499]
549 471 471 6:[400, 499]
548 472 472 6:[400, 499]
546 475 475 6:[400, 499]
545 477 477 6:[400, 499]
543 479 479 6:[400, 499]
542 325 325 6:[400, 699]
541 330 330 6:[400, 499]
539 334 334 6:[400, 699]
538 213 213 6:[400, 499]
537 214 214 6:[400, 499]
535 100 100 6:[400, 599]
554 369 490 8:[400, 499]
553 484 484 11:[400, 499]
550 264 186 8:[400]
561 48 516 9:[400, 499]
560 270 372 10:[400, 499]
558 354 354 10:[400, 699]
563 351 351 9:[400, 499]
577 488 488 11:[400, 499]
576 489 489 11:[400, 499]
573 508 496 11:[400, 599]
570 338 338 11:[400, 499]
568 266 266 8:[400, 499]
586 498 498 4:[400, 499]
584 500 500 10:[400, 599]
581 374 374 10:[400, 499]
579 236 236 4:[400, 499]
578 71 71 4:[400, 499]
588 361 515 9:[400, 499]
590 512 512 16:[400, 499]
604 513 513 9:[400, 599]
602 518 518 9:[400, 499]
600 522 522 9:[400, 499]
596 362 362 9:[400, 499]
594 366 366 9:[400, 599]
593 368 368 9:[400, 699]
591 162 162 9:[400, 499]
606 525 525 14:[400, 499]
608 540 536 7:[400, 499]
610 419 561 10:[400, 499]
609 549 551 9:[400, 499]
613 533 533 14:[400, 499]
612 175 424 11:[400, 499]
629 535 535 7:[400, 499]
628 537 537 7:[400, 499]
627 538 538 7:[400, 499]
626 546 546 7:[400, 499]
625 547 547 7:[400, 599]
624 548 548 7:[400, 499]
622 390 390 7:[400, 499]
621 391 391 7:[400, 599]
620 392 392 7:[400, 499]
619 393 393 7:[400, 499]
634 277 578 5:[400, 599]
633 585 580 5:[400, 499]
636 562 562 5:[400, 499]
635 412 412 5:[400, 499]
646 568 568 9:[400, 499]
645 573 573 12:[400, 499]
644 577 577 12:[400, 699]
639 317 317 9:[400, 499]
638 164 164 9:[400, 699]
637 54 54 12:[400, 499]
656 579 579 5:[400, 499]
653 411 411 5:[400, 499]
652 293 293 8:[400, 499]
650 124 124 5:[400, 499]
649 57 57 5:[400, 599]
657 417 417 10:[400, 499]
667 599 599 10:[400, 499]
666 602 602 10:[400, 499]
665 604 604 10:[400, 499]
664 426 426 10:[400, 599]
662 288 288 10:[400, 499]
661 188 188 10:[400, 499]
677 615 614 15:[400, 499]
676 605 605 15:[400, 499]
674 439 439 9:[400, 499]
672 93 93 3:[400, 499]
680 452 619 8:[400, 499]
681 609 609 10:[400, 499]
686 612 612 12:[400, 499]
684 448 448 15:[400, 499]
682 618 185 6:[400, 499]
703 616 616 8:[400, 599]
702 620 620 8:[400, 499]
701 621 621 8:[400, 499]
700 622 622 8:[400, 499]
699 624 624 8:[400, 499]
697 627 627 8:[400, 499]
695 629 629 8:[400, 499]
694 449 449 8:[400, 599]
693 450 450 8:[400, 499]
692 455 455 8:[400, 499]
691 456 456 8:[400, 499]
690 301 301 8:[400, 499]
688 307 307 8:[400, 499]
687 203 203 8:[400, 499]
704 251 270 10:[400, 599]
708 490 650 6:[400, 499]
707 633 633 6:[400, 599]
706 243 472 6:[400, 599]
705 634 475 6:[400, 499]
709 636 636 6:[400, 499]
714 463 463 13:[400, 599]
713 464 464 13:[400, 499]
712 465 465 13:[400, 499]
711 140 140 13:[400, 499]
726 651 651 6:[400, 499]
723 508 508 12:[400, 499]
721 478 478 6:[400, 499]
720 480 480 6:[400, 599]
718 334 334 6:[400, 499]
716 148 148 6:[400, 499]
730 497 665 11:[400, 499]
729 657 657 11:[400, 599]
728 659 659 11:[400, 499]
731 174 174 7:[400, 499]
741 662 662 11:[400, 499]
740 663 663 11:[400, 499]
739 664 664 11:[400, 499]
738 666 666 11:[400, 499]
737 667 667 11:[400, 499]
736 488 488 11:[400, 499]
734 496 496 11:[400, 499]
732 340 340 11:[400, 499]
746 672 672 4:[400, 499]
744 499 499 4:[400, 499]
748 162 357 9:[400, 499]
751 681 681 11:[400, 499]
750 419 423 11:[400, 799]
757 515 705 7:[400, 499]
756 682 682 7:[400, 499]
755 686 686 13:[400, 499]
754 313 561 10:[400, 499]
753 522 522 9:[400, 499]
752 512 512 16:[400, 499]
780 687 687 9:[400, 499]
779 688 688 9:[400, 499]
778 690 690 9:[400, 499]
777 691 691 9:[400, 499]
776 692 692 9:[400, 499]
775 693 693 9:[400, 499]
774 694 694 9:[400, 499]
773 695 695 9:[400, 499]
772 697 697 9:[400, 499]
771 699 699 9:[400, 499]
770 702 702 9:[400, 499]
769 513 513 9:[400, 499]
768 514 514 9:[400, 499]
767 517 517 9:[400, 499]
766 518 518 9:[400, 499]
765 519 519 9:[400, 599]
764 520 520 9:[400, 599]
