1 0 0 0:[0, 253]
2 1 1 1:[13, 26]
3 1 1 1:[46, 125]
4 3 3 2:[60, 73]
5 1 1 1:[79, 92]
6 3 3 2:[93, 300]
7 1 1 1:[112, 253]
8 7 7 2:[126, 239]
10 8 8 3:[140, 210]
9 6 6 3:[140, 153]
11 1 1 1:[145, 436]
12 10 10 4:[154, 201]
14 11 11 2:[159, 172]
13 7 7 2:[159, 191]
15 12 12 5:[168, 245]
18 13 13 3:[173, 205]
17 8 8 3:[173, 311]
16 6 6 3:[173, 206]
19 1 1 1:[178, 385]
20 15 15 6:[182, 323]
21 10 10 4:[187, 200]
24 19 19 2:[192, 200]
23 11 11 2:[192, 304]
22 7 7 2:[192, 337]
25 20 20 7:[196, 365]
26 12 12 5:[201, 223]
29 22 22 3:[206, 422]
28 8 8 3:[206, 248]
27 6 6 3:[206, 347]
30 25 25 8:[210, 252]
31 1 1 1:[211, 386]
32 26 26 6:[215, 275]
36 27 27 4:[220, 233]
35 28 28 4:[220, 278]
34 29 29 4:[220, 238]
33 17 17 4:[220, 233]
37 30 30 9:[224, 442]
41 31 31 2:[225, 422]
40 19 19 2:[225, 238]
39 11 11 2:[225, 238]
38 7 7 2:[225, 233]
43 32 32 7:[229, 237]
42 20 20 7:[229, 242]
44 34 34 5:[234, 418]
45 37 37 10:[238, 308]
50 41 41 3:[239, 281]
49 22 22 3:[239, 332]
48 23 23 3:[239, 252]
47 8 8 3:[239, 352]
46 6 6 3:[239, 314]
51 25 25 8:[243, 256]
52 1 1 1:[244, 319]
53 44 44 6:[248, 261]
54 45 45 11:[252, 578]
60 46 46 4:[253, 281]
59 49 49 4:[253, 266]
58 50 50 4:[253, 294]
57 27 27 4:[253, 488]
56 29 29 4:[253, 266]
55 17 17 4:[253, 266]
64 52 52 2:[258, 525]
63 31 31 2:[258, 271]
62 19 19 2:[258, 271]
61 11 11 2:[258, 318]
66 32 32 7:[262, 327]
65 20 20 7:[262, 323]
67 54 54 12:[266, 417]
69 57 57 5:[267, 280]
68 35 35 5:[267, 267]
70 37 37 10:[271, 289]
75 64 64 3:[272, 347]
74 41 41 3:[272, 285]
73 22 22 3:[272, 285]
72 23 23 3:[272, 441]
71 6 6 3:[272, 451]
78 65 65 8:[276, 289]
77 66 66 8:[276, 318]
76 25 25 8:[276, 284]
79 67 67 13:[280, 447]
80 44 44 6:[281, 322]
82 70 70 11:[285, 303]
81 45 45 11:[285, 298]
90 71 71 4:[286, 299]
89 72 72 4:[286, 347]
88 75 75 4:[286, 304]
87 46 46 4:[286, 394]
86 49 49 4:[286, 299]
85 27 27 4:[286, 446]
84 29 29 4:[286, 366]
83 17 17 4:[286, 299]
91 77 77 9:[290, 332]
95 52 52 2:[291, 384]
94 31 31 2:[291, 304]
93 19 19 2:[291, 507]
92 11 11 2:[291, 460]
97 80 80 7:[295, 333]
96 20 20 7:[295, 417]
99 82 82 12:[299, 437]
98 54 54 12:[299, 352]
102 85 85 5:[300, 471]
101 87 87 5:[300, 328]
100 57 57 5:[300, 474]
104 91 91 10:[304, 346]
103 37 37 10:[304, 317]
110 93 93 3:[305, 352]
109 95 95 3:[305, 351]
108 61 61 3:[305, 327]
107 64 64 3:[305, 370]
106 41 41 3:[305, 318]
105 22 22 3:[305, 441]
111 25 65 8:[306, 332]
112 66 66 8:[309, 359]
114 99 99 13:[313, 336]
113 67 67 13:[313, 326]
118 100 100 6:[314, 361]
117 101 101 6:[314, 327]
116 102 102 6:[314, 910]
115 44 44 6:[314, 360]
119 104 104 11:[318, 417]
128 107 107 4:[319, 376]
127 108 108 4:[319, 341]
126 110 110 4:[319, 332]
125 71 71 4:[319, 379]
124 72 72 4:[319, 549]
123 75 75 4:[319, 678]
122 49 49 4:[319, 388]
121 27 27 4:[319, 501]
120 29 29 4:[319, 343]
129 111 111 9:[320, 322]
130 112 112 9:[323, 355]
133 31 31 2:[324, 418]
132 19 19 2:[324, 337]
131 11 11 2:[324, 361]
136 114 114 14:[327, 374]
135 85 85 5:[327, 349]
134 79 79 14:[327, 327]
139 115 115 7:[328, 469]
138 116 116 7:[328, 444]
137 118 118 7:[328, 370]
141 119 119 12:[332, 400]
140 54 54 12:[332, 541]
149 120 120 5:[333, 398]
148 123 123 5:[333, 544]
147 125 125 5:[333, 408]
146 127 127 5:[333, 370]
145 128 128 5:[333, 346]
144 84 84 5:[333, 380]
143 87 87 5:[333, 388]
142 57 57 5:[333, 346]
150 37 37 10:[337, 450]
157 131 131 3:[338, 399]
156 133 133 3:[338, 343]
155 92 92 3:[338, 403]
154 93 93 3:[338, 370]
153 95 95 3:[338, 365]
152 64 64 3:[338, 351]
151 41 41 3:[338, 611]
158 135 135 6:[339, 361]
160 136 136 15:[341, 363]
159 102 102 6:[341, 375]
165 137 137 8:[342, 417]
164 138 138 8:[342]
163 139 139 8:[342, 380]
162 96 96 8:[342, 502]
161 25 25 8:[342, 412]
167 98 98 13:[346, 411]
166 99 99 13:[346, 544]
175 143 143 6:[347, 507]
174 144 144 6:[347, 507]
173 146 146 6:[347, 375]
172 147 147 6:[347, 519]
171 148 148 6:[347, 360]
170 149 149 6:[347, 365]
169 100 100 6:[347, 360]
168 44 44 6:[347, 413]
176 150 109 4:[349, 355]
184 151 151 4:[352, 446]
183 153 153 4:[352, 394]
182 154 154 4:[352, 388]
181 157 157 4:[352, 702]
180 107 107 4:[352, 422]
179 71 71 4:[352, 365]
178 72 72 4:[352, 427]
177 29 29 4:[352, 394]
185 85 85 5:[354, 675]
187 159 159 7:[355, 781]
186 116 116 7:[355, 757]
192 161 161 9:[356, 369]
191 162 162 9:[356, 435]
190 163 163 9:[356, 417]
189 164 164 9:[356, 790]
188 165 165 9:[356, 522]
195 31 31 2:[357, 357]
194 19 19 2:[357, 398]
193 11 11 2:[357, 548]
197 115 173 7:[358, 388]
196 112 112 9:[358, 359]
199 166 166 14:[360, 365]
198 79 79 14:[360, 406]
203 168 168 7:[361, 535]
202 174 174 7:[361, 393]
201 175 175 7:[361, 379]
200 118 118 7:[361, 450]
204 119 119 12:[365, 387]
218 177 177 5:[366, 410]
217 178 178 5:[366, 417]
216 180 180 5:[366, 396]
215 181 181 5:[366, 384]
214 183 183 5:[366, 450]
213 184 184 5:[366, 540]
212 121 121 5:[366, 427]
211 123 123 5:[366, 379]
210 124 124 5:[366, 379]
209 125 125 5:[366, 374]
208 128 128 5:[366, 408]
207 84 84 5:[366, 409]
206 87 87 5:[366, 441]
205 57 57 5:[366, 440]
220 185 185 6:[368, 705]
219 102 102 6:[368, 446]
223 186 186 8:[369]
222 187 187 8:[369, 386]
221 138 138 8:[369, 691]
228 188 188 10:[370, 383]
227 189 189 10:[370, 724]
226 190 190 10:[370, 487]
225 191 191 10:[370, 411]
224 37 37 10:[370, 460]
236 193 193 3:[371, 465]
235 194 194 3:[371, 469]
234 133 133 3:[371, 384]
233 92 92 3:[371, 449]
232 93 93 3:[371, 384]
231 95 95 3:[371, 445]
230 64 64 3:[371, 430]
229 41 41 3:[371, 397]
237 197 197 8:[372, 400]
239 198 198 15:[374, 387]
238 136 136 15:[374, 384]
244 201 201 8:[375, 648]
243 202 202 8:[375, 540]
242 203 203 8:[375, 474]
241 139 139 8:[375, 379]
240 96 96 8:[375, 416]
245 99 141 13:[376, 616]
247 148 211 6:[377, 455]
246 144 144 6:[377, 393]
249 204 204 13:[379, 404]
248 67 67 13:[379, 397]
262 205 205 6:[380, 393]
261 206 206 6:[380, 402]
260 207 207 6:[380, 398]
259 208 208 6:[380, 647]
258 213 213 6:[380, 478]
257 215 215 6:[380, 445]
256 216 216 6:[380, 393]
255 218 218 6:[380, 398]
254 143 143 6:[380, 419]
253 147 147 6:[380, 422]
252 149 149 6:[380, 393]
251 100 100 6:[380, 393]
250 44 44 6:[380, 393]
263 85 85 5:[381, 412]
267 155 235 4:[382, 523]
266 219 219 7:[382, 469]
265 220 220 7:[382, 544]
264 116 116 7:[382, 426]
271 221 221 9:[383, 796]
270 222 222 9:[383, 764]
269 223 223 9:[383, 874]
268 164 164 9:[383, 771]
274 226 226 11:[384, 388]
273 227 227 11:[384, 616]
272 150 150 11:[384, 453]
283 229 229 4:[385, 402]
282 230 230 4:[385, 392]
281 231 231 4:[385, 537]
280 236 236 4:[385, 429]
279 151 151 4:[385, 412]
278 157 157 4:[385, 398]
277 71 71 4:[385, 544]
276 72 72 4:[385, 427]
275 29 29 4:[385, 431]
284 237 237 9:[386, 398]
290 240 240 9:[389, 402]
289 242 242 9:[389, 427]
288 244 244 9:[389, 501]
287 161 161 9:[389, 397]
286 162 162 9:[389, 426]
285 165 165 9:[389, 402]
292 245 245 14:[390, 392]
