1 0 0 0:[0, 253]
2 1 1 1:[12, 25]
3 1 1 1:[46, 125]
4 3 3 2:[60, 73]
5 1 1 1:[78, 91]
6 3 3 2:[92, 299]
7 1 1 1:[112, 253]
8 7 7 2:[126, 239]
10 8 8 3:[140, 209]
9 6 6 3:[140, 153]
11 1 1 1:[144, 435]
12 10 10 4:[154, 201]
14 11 11 2:[158, 171]
13 7 7 2:[158, 191]
15 12 12 5:[168, 245]
18 13 13 3:[172, 205]
17 8 8 3:[172, 311]
16 6 6 3:[172, 205]
19 1 1 1:[178, 385]
20 15 15 6:[182, 323]
21 10 10 4:[186, 199]
24 19 19 2:[192, 199]
23 11 11 2:[192, 303]
22 7 7 2:[192, 337]
25 20 20 7:[196, 365]
26 12 12 5:[200, 223]
29 22 22 3:[206, 421]
28 8 8 3:[206, 247]
27 6 6 3:[206, 347]
30 25 25 8:[210, 251]
31 1 1 1:[210, 385]
32 26 26 6:[214, 275]
36 27 27 4:[220, 233]
35 28 28 4:[220, 277]
34 29 29 4:[220, 237]
33 17 17 4:[220, 233]
37 30 30 9:[224, 441]
41 31 31 2:[224, 421]
40 19 19 2:[224, 237]
39 11 11 2:[224, 237]
38 7 7 2:[224, 233]
43 32 32 7:[228, 237]
42 20 20 7:[228, 241]
44 34 34 5:[234, 417]
45 37 37 10:[238, 307]
50 41 41 3:[238, 281]
49 22 22 3:[238, 331]
48 23 23 3:[238, 251]
47 8 8 3:[238, 351]
46 6 6 3:[238, 313]
51 25 25 8:[242, 255]
52 1 1 1:[244, 319]
53 44 44 6:[248, 261]
54 45 45 11:[252, 577]
60 46 46 4:[252, 281]
59 49 49 4:[252, 265]
58 50 50 4:[252, 293]
57 27 27 4:[252, 487]
56 29 29 4:[252, 265]
55 17 17 4:[252, 265]
64 52 52 2:[258, 525]
63 31 31 2:[258, 271]
62 19 19 2:[258, 271]
61 11 11 2:[258, 317]
66 32 32 7:[262, 327]
65 20 20 7:[262, 323]
67 54 54 12:[266, 417]
69 57 57 5:[266, 279]
68 35 35 5:[266, 267]
70 37 37 10:[270, 289]
75 64 64 3:[272, 347]
74 41 41 3:[272, 285]
73 22 22 3:[272, 285]
72 23 23 3:[272, 441]
71 6 6 3:[272, 451]
78 65 65 8:[276, 289]
77 66 66 8:[276, 317]
76 25 25 8:[276, 283]
79 67 67 13:[280, 447]
80 44 44 6:[280, 321]
82 70 70 11:[284, 303]
81 45 45 11:[284, 297]
90 71 71 4:[286, 299]
89 72 72 4:[286, 347]
88 75 75 4:[286, 303]
87 46 46 4:[286, 393]
86 49 49 4:[286, 299]
85 27 27 4:[286, 445]
84 29 29 4:[286, 365]
83 17 17 4:[286, 299]
91 77 77 9:[290, 331]
95 52 52 2:[290, 383]
94 31 31 2:[290, 303]
93 19 19 2:[290, 507]
92 11 11 2:[290, 459]
97 80 80 7:[294, 333]
96 20 20 7:[294, 417]
99 82 82 12:[298, 437]
98 54 54 12:[298, 351]
102 85 85 5:[300, 471]
101 87 87 5:[300, 327]
100 57 57 5:[300, 473]
104 91 91 10:[304, 345]
103 37 37 10:[304, 317]
110 93 93 3:[304, 351]
109 95 95 3:[304, 351]
108 61 61 3:[304, 327]
107 64 64 3:[304, 369]
106 41 41 3:[304, 317]
105 22 22 3:[304, 441]
111 25 65 8:[306, 331]
112 66 66 8:[308, 359]
114 99 99 13:[312, 335]
113 67 67 13:[312, 325]
118 100 100 6:[314, 361]
117 101 101 6:[314, 327]
116 102 102 6:[314, 909]
115 44 44 6:[314, 359]
119 104 104 11:[318, 417]
128 107 107 4:[318, 375]
127 108 108 4:[318, 341]
126 110 110 4:[318, 331]
125 71 71 4:[318, 379]
124 72 72 4:[318, 549]
123 75 75 4:[318, 677]
122 49 49 4:[318, 387]
121 27 27 4:[318, 501]
120 29 29 4:[318, 343]
129 111 111 9:[320, 321]
130 112 112 9:[322, 355]
133 31 31 2:[324, 417]
132 19 19 2:[324, 337]
131 11 11 2:[324, 361]
136 114 114 14:[326, 373]
135 85 85 5:[326, 349]
134 79 79 14:[326, 327]
139 115 115 7:[328, 469]
138 116 116 7:[328, 443]
137 118 118 7:[328, 369]
141 119 119 12:[332, 399]
140 54 54 12:[332, 541]
149 120 120 5:[332, 397]
148 123 123 5:[332, 543]
147 125 125 5:[332, 407]
146 127 127 5:[332, 369]
145 128 128 5:[332, 345]
144 84 84 5:[332, 379]
143 87 87 5:[332, 387]
142 57 57 5:[332, 345]
150 37 37 10:[336, 449]
157 131 131 3:[338, 399]
